,announce_ts,prefix,m17d-bgp,m17c-bgp,m169-bgp,m17d-openflow,m17c-openflow,m169-openflow
483,1569138350.406,104.235.193.0/24,,,1569181550.410072,1569181550.907123,1569181554.766117,1569181550.416819
484,1569138350.815,250.140.36.0/24,,,1569181497.211804,1569181500.810715,1569181499.778144,1569181497.219618
485,1569138351.239,131.47.187.0/24,,,1569181533.61326,1569181535.79009,1569181534.788673,1569181533.62005
486,1569138408.561,223.115.226.0/24,,,1569181551.34656,1569181555.732729,1569181554.770402,1569181551.35124
487,1569138396.401,56.129.50.0/24,,,1569181551.552534,1569181555.732745,1569181554.772728,1569181551.556418
488,1569138351.761,229.126.127.0/24,,,1569181551.763601,,,1569181551.767669
489,1569138351.864,38.20.19.0/24,1569181455.710761,,1569181454.998571,1569181455.884244,1569181459.759345,1569181455.004495
490,1569138352.17,61.169.81.0/24,,,1569181552.172712,1569181555.732774,1569181554.781927,1569181552.177421
491,1569138352.273,18.38.181.0/24,,,1569181552.276854,1569181555.732774,1569181554.781927,1569181552.281634
492,1569138352.378,48.238.152.0/24,,,1569181552.379903,1569181555.732797,1569181554.781927,1569181552.383195
493,1569138382.408,34.47.175.0/24,,,1569181552.588345,1569181555.740684,1569181554.78195,1569181552.594323
494,1569138352.893,69.125.131.0/24,,,1569181552.895302,1569181555.761676,1569181554.786849,1569181552.901651
495,1569138353.096,83.90.55.0/24,,,1569181522.321956,1569181525.796417,1569181524.784273,1569181522.327755
496,1569138373.353,134.211.20.0/24,,,1569181553.204273,1569181555.791304,1569181554.786849,1569181553.211456
497,1569138388.439,210.244.114.0/24,,,1569181529.471435,1569181530.844097,1569181529.786148,1569181529.47826
498,1569138427.293,184.46.54.0/24,1569181475.711194,,1569181472.42826,1569181475.728863,1569181474.775943,1569181472.431489
499,1569138402.213,60.196.190.0/24,,,1569181529.152799,1569181530.816207,1569181529.786148,1569181529.159427
500,1569138376.587,249.54.166.0/24,,,1569181554.150192,1569181555.839463,1569181554.800381,1569181554.155858
501,1569138354.357,80.218.76.0/24,,,1569181554.361051,1569181555.856242,1569181554.80046,1569181554.364141
502,1569138354.567,101.252.67.0/24,,,1569181554.572067,1569181555.864771,1569181554.80046,1569181554.578348
503,1569138390.702,59.71.233.0/24,1569181480.71131,,1569181476.091972,1569181480.729943,1569181479.765529,1569181476.096389
504,1569138372.31,8.72.242.0/24,,,1569181555.188962,1569181555.89414,1569181559.762349,1569181555.194936
505,1569138370.846,244.151.113.0/24,,,1569181555.60672,1569181560.718269,1569181559.770821,1569181555.61001
506,1569138358.094,65.92.87.0/24,1569181450.710329,1569181449.736256,1569181445.656131,1569181450.713908,1569181449.767255,1569181445.660778
507,1569138356.118,79.111.147.0/24,,,1569181556.120717,1569181560.729595,1569181559.782972,1569181556.125557
508,1569138356.432,3.83.20.0/24,,,1569181556.435904,1569181560.739967,1569181559.782996,1569181556.441658
509,1569138356.537,112.231.242.0/24,,,1569181556.539882,1569181560.739967,1569181559.783003,1569181556.544555
510,1569138356.641,216.212.48.0/24,,,1569181536.613813,1569181540.731375,1569181539.767532,1569181536.619925
511,1569138356.746,2.159.181.0/24,,,1569181493.547653,1569181495.797825,1569181494.784209,1569181493.557086
512,1569138381.983,169.30.109.0/24,1569181435.709779,1569181434.735672,1569181431.205561,1569181435.737665,1569181434.775833,1569181431.212456
513,1569138357.161,212.24.75.0/24,,,1569181557.165541,1569181560.781695,1569181559.78308,1569181557.168754
514,1569138424.073,57.165.185.0/24,,,1569181557.682772,1569181560.807755,1569181559.795713,1569181557.68584
515,1569138357.784,253.148.152.0/24,,,1569181527.248922,1569181530.734337,1569181529.769716,1569181527.251998
516,1569138374.183,236.87.224.0/24,,,1569181558.307999,,,1569181558.312177
517,1569138415.816,73.118.162.0/24,1569181465.711068,,1569181464.46719,1569181465.843556,1569181464.785744,1569181464.473038
518,1569138358.62,158.171.115.0/24,,,1569181558.622775,1569181560.807774,1569181559.795735,1569181558.627106
519,1569138371.361,117.248.84.0/24,,,1569181553.518169,1569181555.79456,1569181554.800355,1569181553.523148
520,1569138387.922,151.220.229.0/24,,,1569181502.013323,1569181505.739291,1569181504.776517,1569181502.019687
521,1569138359.233,132.230.164.0/24,,,1569181543.252216,1569181545.8205,1569181544.797869,1569181543.25861
522,1569138359.447,20.178.251.0/24,,,1569181559.451314,1569181560.843447,1569181559.795817,1569181559.456223
523,1569138359.76,33.218.146.0/24,,,1569181559.76422,1569181560.859829,1569181564.750999,1569181559.767663
524,1569138360.171,55.15.184.0/24,,,1569181560.176641,1569181560.877114,1569181564.782742,1569181560.183209
525,1569138360.278,129.19.5.0/24,,,1569181560.28336,1569181560.877162,1569181564.786081,1569181560.287958
526,1569138360.384,165.185.58.0/24,,,1569181517.50009,1569181520.737097,1569181519.793474,1569181517.507531
527,1569138360.903,205.47.188.0/24,,,1569181560.906943,1569181565.72098,1569181564.793146,1569181560.910048
528,1569138361.008,40.26.254.0/24,,,1569181561.010171,1569181565.768631,1569181564.793173,1569181561.015401
529,1569138374.39,238.33.167.0/24,,,1569181561.114618,,,1569181561.118139
530,1569138361.215,22.144.24.0/24,,,1569181561.21912,1569181565.791761,1569181564.804939,1569181561.224051
531,1569138362.248,14.179.150.0/24,,,1569181562.250551,1569181565.822295,1569181564.804965,1569181562.256501
532,1569138362.451,233.0.164.0/24,,,1569181562.453769,,,1569181562.458783
533,1569138366.382,175.86.129.0/24,,,1569181539.924953,1569181540.816786,1569181544.747894,1569181539.932152
534,1569138363.07,153.28.172.0/24,,,1569181563.072817,1569181565.822328,1569181564.818278,1569181563.07678
535,1569138398.463,108.225.66.0/24,,,1569181563.175744,1569181565.833743,1569181564.818278,1569181563.178794
536,1569138363.276,9.163.93.0/24,,,1569181563.278587,1569181565.833761,1569181564.818278,1569181563.281703
537,1569138363.479,182.138.13.0/24,,,1569181563.482175,1569181565.833827,1569181564.818301,1569181563.486514
538,1569138363.583,211.178.240.0/24,,,1569181563.585087,1569181565.841038,1569181564.818301,1569181563.590483
539,1569138364.207,87.108.255.0/24,,,1569181564.209591,1569181565.888388,1569181564.818324,1569181564.214279
540,1569138364.31,138.32.203.0/24,,,1569181548.13307,1569181550.816071,1569181549.800494,1569181548.136945
541,1569138378.346,229.82.210.0/24,,,1569181564.419276,,,1569181564.424259
542,1569138364.52,155.113.102.0/24,1569181450.710542,,1569181449.042401,1569181450.821213,1569181449.797744,1569181449.049765
543,1569138365.352,252.152.80.0/24,1569181450.710542,,1569181449.356111,1569181450.836322,1569181449.797744,1569181449.364754
544,1569138365.972,200.88.155.0/24,,,1569181495.744837,1569181500.742205,1569181499.762414,1569181495.752659
545,1569138366.485,143.91.52.0/24,,,1569181566.488492,1569181570.725031,1569181569.779034,1569181566.494334
546,1569138366.589,240.24.83.0/24,,,1569181566.593162,1569181570.727639,1569181569.779034,1569181566.598553
547,1569138366.694,153.225.215.0/24,,,1569181566.69678,1569181570.730425,1569181569.779063,1569181566.705357
548,1569138366.797,186.212.248.0/24,,,1569181520.42799,1569181520.858964,1569181524.75204,1569181520.436677
549,1569138366.901,171.60.167.0/24,1569181475.711194,,1569181470.688994,1569181475.714449,1569181474.757296,1569181470.69384
550,1569138367.422,186.119.245.0/24,,,1569181567.425314,1569181570.78711,1569181569.77923,1569181567.433216
551,1569138367.526,31.117.207.0/24,,,1569181567.531865,1569181570.792051,1569181569.781154,1569181567.53782
552,1569138367.834,131.118.129.0/24,,,1569181524.855093,1569181525.916828,1569181529.746762,1569181524.858862
553,1569138367.939,4.174.109.0/24,,,1569181567.943357,1569181570.802274,1569181569.792777,1569181567.948984
554,1569138368.149,18.175.66.0/24,,,1569181568.154445,1569181570.813268,1569181569.792796,1569181568.16086
555,1569138368.356,119.211.136.0/24,,,1569181568.358301,1569181570.82731,1569181569.792805,1569181568.366243
556,1569138408.973,181.170.181.0/24,,,1569181500.137589,1569181500.9307,1569181504.749904,1569181500.144425
557,1569138419.413,2.2.187.0/24,,,1569181568.775887,1569181570.835836,1569181569.792883,1569181568.77893
558,1569138369.189,113.249.71.0/24,,,1569181557.578422,1569181560.795778,1569181559.795713,1569181557.581785
559,1569138369.396,179.242.171.0/24,,,1569181501.708157,1569181505.731476,1569181504.776517,1569181501.714721
560,1569138385.325,2.245.220.0/24,,,1569181569.604673,1569181570.863555,1569181574.749196,1569181569.611516
561,1569138369.706,160.226.202.0/24,1569181485.711521,,1569181482.650356,1569181485.742099,1569181484.783943,1569181482.653575
562,1569138424.9,27.39.160.0/24,,,1569181570.11889,1569181570.876839,1569181574.763027,1569181570.128307
563,1569138370.22,51.3.222.0/24,,,1569181561.531645,1569181565.822281,1569181564.804939,1569181561.535856
564,1569138391.634,103.174.241.0/24,,,1569181570.434339,1569181570.889317,1569181574.77306,1569181570.442622
565,1569138370.535,176.234.147.0/24,,,1569181555.397888,1569181555.904185,1569181559.7648,1569181555.404036
566,1569138370.95,212.62.245.0/24,,,1569181570.952672,1569181575.724751,1569181574.784958,1569181570.957987
567,1569138422.508,4.167.214.0/24,,,1569181571.057081,1569181575.724751,1569181574.784958,1569181571.06471
568,1569138371.677,10.59.55.0/24,,,1569181571.682732,1569181575.779751,1569181574.784997,1569181571.692674
569,1569138371.889,230.152.89.0/24,,,1569181571.894206,,,1569181571.898845
570,1569138371.996,164.225.5.0/24,,,1569181571.999734,1569181575.799869,1569181574.805596,1569181572.004078
571,1569138372.101,167.44.12.0/24,,,1569181554.256411,1569181555.846591,1569181554.80046,1569181554.261348
572,1569138372.205,69.235.199.0/24,,,1569181528.941063,1569181530.811038,1569181529.786148,1569181528.944626
573,1569138372.522,65.221.144.0/24,,,1569181572.524216,1569181575.799953,1569181574.805619,1569181572.527246
574,1569138389.767,228.66.52.0/24,,,1569181546.572753,,,1569181546.578698
575,1569138373.247,140.83.141.0/24,,,1569181573.252338,1569181575.809484,1569181574.805647,1569181573.258234
576,1569138373.663,97.192.48.0/24,,,1569181539.409096,1569181540.809999,1569181539.788033,1569181539.416247
577,1569138373.972,122.161.87.0/24,,,1569181573.975698,1569181575.865563,1569181574.805685,1569181573.98164
578,1569138374.602,123.23.67.0/24,1569181465.711068,,1569181463.839578,1569181465.810805,1569181464.785718,1569181463.850071
579,1569138374.705,19.146.87.0/24,,,1569181545.740781,1569181550.718114,1569181549.769177,1569181545.746067
580,1569138374.916,150.173.180.0/24,,,1569181574.919989,1569181575.890756,1569181579.75204,1569181574.925451
581,1569138416.948,161.240.159.0/24,,,1569181575.130879,1569181575.905931,1569181579.766567,1569181575.136031
582,1569138394.332,215.5.186.0/24,,,1569181562.969424,1569181565.822328,1569181564.805015,1569181562.97233
583,1569138375.438,90.50.181.0/24,,,1569181575.444186,1569181575.922926,1569181579.772579,1569181575.450239
584,1569138375.646,67.229.123.0/24,,,1569181575.648187,1569181575.931295,1569181579.772579,1569181575.657857
585,1569138375.749,214.104.125.0/24,1569181480.711478,,1569181480.258125,1569181480.859476,1569181484.764587,1569181480.263541
586,1569138375.854,89.43.196.0/24,1569181490.711683,,1569181486.42473,1569181490.731037,1569181489.775721,1569181486.426987
587,1569138376.271,13.72.206.0/24,,,1569181575.960052,1569181580.732075,1569181579.783364,1569181575.964756
588,1569138376.061,50.12.103.0/24,1569181465.710874,,1569181460.822569,1569181465.71789,1569181464.759491,1569181460.82576
589,1569138376.375,184.193.91.0/24,1569181475.711194,,1569181472.740756,1569181475.741438,1569181474.775973,1569181472.743879
590,1569138376.482,134.1.54.0/24,,,1569181513.012365,1569181515.76017,1569181514.794294,1569181513.016999
591,1569138376.79,61.10.234.0/24,,,1569181576.794166,1569181580.732129,1569181579.785535,1569181576.797429
592,1569138377.0,100.190.79.0/24,1569181440.710149,1569181439.736013,1569181438.474481,1569181440.817198,1569181439.782644,1569181438.481212
593,1569138377.41,197.44.133.0/24,,,1569181577.413471,1569181580.741643,1569181579.803669,1569181577.419469
594,1569138377.514,184.233.108.0/24,,,1569181577.520199,1569181580.763226,1569181579.803669,1569181577.532531
595,1569138377.622,236.47.115.0/24,,,1569181542.93664,,,1569181542.942416
596,1569138377.725,143.92.99.0/24,,,1569181496.79331,1569181500.782618,1569181499.778144,1569181496.79885
597,1569138377.828,123.100.139.0/24,1569181445.710319,1569181449.736256,1569181445.032051,1569181445.887655,1569181449.757218,1569181445.039545
598,1569138378.037,48.30.153.0/24,,,1569181578.039137,1569181580.793351,1569181579.803669,1569181578.045042
599,1569138378.14,246.44.36.0/24,,,1569181578.144692,1569181580.799761,1569181579.803698,1569181578.14779
600,1569138378.552,145.232.72.0/24,,,1569181578.554706,1569181580.804442,1569181579.803698,1569181578.559582
601,1569138378.655,49.240.50.0/24,1569181485.711706,,1569181483.071055,1569181485.811124,1569181484.783943,1569181483.076822
602,1569138378.759,226.130.172.0/24,,,1569181578.762669,,,1569181578.767091
603,1569138378.968,31.186.165.0/24,,,1569181578.971312,1569181580.823302,1569181579.803741,1569181578.977826
604,1569138379.072,228.95.96.0/24,,,1569181574.814943,,,1569181574.82759
605,1569138379.176,215.79.68.0/24,,,1569181579.178394,1569181580.837322,1569181579.803741,1569181579.18429
606,1569138379.384,101.6.82.0/24,,,1569181579.389214,1569181580.84349,1569181579.806513,1569181579.39565
607,1569138379.698,48.212.249.0/24,,,1569181579.701131,1569181580.856217,1569181584.750015,1569181579.707533
608,1569138379.802,197.221.127.0/24,,,1569181579.806039,1569181580.862567,1569181584.752835,1569181579.809176
609,1569138380.114,63.76.199.0/24,,,1569181568.881467,1569181570.843523,1569181569.792883,1569181568.889935
610,1569138380.22,7.69.77.0/24,,,1569181580.225761,1569181580.879747,1569181584.769795,1569181580.232631
611,1569138380.327,213.55.151.0/24,,,1569181537.033836,1569181540.731392,1569181539.77847,1569181537.03857
612,1569138380.432,48.192.145.0/24,,,1569181580.330479,1569181580.88822,1569181584.775805,1569181580.335523
613,1569138380.742,235.202.59.0/24,,,1569181580.744863,,,1569181580.749721
614,1569138399.396,83.188.208.0/24,,,1569181580.847896,1569181585.718282,1569181584.7879,1569181580.852223
615,1569138382.514,192.168.88.0/24,,,1569181580.951085,1569181585.731506,1569181584.7879,1569181580.958526
616,1569138413.527,211.154.172.0/24,,,1569181556.749184,1569181560.748206,1569181559.783003,1569181556.755836
617,1569138381.358,17.95.171.0/24,,,1569181506.316199,1569181510.738934,1569181509.759672,1569181506.323893
618,1569138381.461,212.159.152.0/24,,,1569181581.465562,1569181585.731531,1569181584.7879,1569181581.473912
619,1569138381.775,230.193.161.0/24,,,1569181581.777964,,,1569181581.78397
620,1569138381.879,93.187.0.0/24,1569181480.711478,,1569181479.31837,1569181480.81513,1569181479.784768,1569181479.322781
621,1569138408.457,196.45.98.0/24,,,1569181582.09472,1569181585.731564,1569181584.788001,1569181582.101435
622,1569138382.928,191.27.180.0/24,,,1569181582.932382,1569181585.774523,1569181584.805518,1569181582.939897
623,1569138385.745,96.23.184.0/24,,,1569181577.003911,1569181580.737809,1569181579.803669,1569181577.009761
624,1569138383.461,181.133.203.0/24,1569181465.710874,,1569181460.720029,1569181465.71532,1569181464.755154,1569181460.723037
625,1569138383.768,90.225.56.0/24,,,1569181583.773058,1569181585.820284,1569181584.805624,1569181583.777608
626,1569138415.602,169.229.255.0/24,,,1569181583.984136,1569181585.83158,1569181584.805624,1569181583.990708
627,1569138384.386,90.70.27.0/24,,,1569181584.388362,1569181585.835017,1569181584.805624,1569181584.394256
628,1569138416.227,129.37.69.0/24,,,1569181584.700754,1569181585.840533,1569181589.749307,1569181584.705913
629,1569138385.222,242.194.184.0/24,,,1569181585.224496,1569181585.87188,1569181589.765321,1569181585.229539
630,1569138385.432,242.125.113.0/24,,,1569181585.436729,1569181585.885179,1569181589.765321,1569181585.443192
631,1569138385.538,177.107.19.0/24,,,1569181585.543585,1569181585.890814,1569181589.767079,1569181585.547154
632,1569138409.896,206.0.225.0/24,,,1569181513.430656,1569181515.748547,1569181514.794265,1569181513.437523
633,1569138400.544,235.223.119.0/24,,,1569181586.473331,,,1569181586.477454
634,1569138419.826,86.202.135.0/24,,,1569181586.580113,1569181590.718583,1569181589.776389,1569181586.584551
635,1569138386.781,176.114.92.0/24,,,1569181570.225301,1569181570.883132,1569181574.767106,1569181570.23008
636,1569138387.089,86.166.129.0/24,,,1569181543.77701,1569181545.828058,1569181544.797892,1569181543.785532
637,1569138387.506,12.140.46.0/24,,,1569181525.795409,1569181530.729197,1569181529.76218,1569181525.804341
638,1569138387.609,82.75.53.0/24,1569181440.710149,1569181444.736072,1569181439.717112,1569181440.822956,1569181444.746536,1569181439.725072
639,1569138387.713,49.48.201.0/24,,,1569181587.715029,1569181590.727094,1569181589.776418,1569181587.719996
640,1569138387.816,23.124.127.0/24,,,1569181587.820678,1569181590.734714,1569181589.776418,1569181587.828482
641,1569138388.132,17.73.159.0/24,,,1569181588.136813,1569181590.762117,1569181589.779324,1569181588.143678
642,1569138388.542,236.4.129.0/24,,,1569181588.543971,,,1569181588.550593
643,1569138388.745,112.203.178.0/24,,,1569181588.748336,1569181590.775644,1569181589.779324,1569181588.755282
644,1569138388.849,133.122.125.0/24,,,1569181588.852585,1569181590.778805,1569181589.783431,1569181588.857335
645,1569138389.355,203.186.202.0/24,,,1569181563.895498,1569181565.87637,1569181564.818324,1569181563.90014
646,1569138389.458,103.160.56.0/24,,,1569181589.462153,1569181590.78213,1569181589.783431,1569181589.467617
647,1569138389.975,217.53.58.0/24,,,1569181589.97744,1569181590.802994,1569181594.752824,1569181589.980521
648,1569138390.078,180.207.59.0/24,,,1569181590.083917,1569181590.809406,1569181594.762256,1569181590.089261
649,1569138390.49,122.53.27.0/24,,,1569181535.577237,1569181540.717167,1569181539.761577,1569181535.582011
650,1569138390.805,11.128.130.0/24,,,1569181518.86815,1569181520.800543,1569181519.803713,1569181518.871215
651,1569138421.99,213.240.225.0/24,,,1569181591.02108,1569181595.730351,1569181594.78363,1569181591.028157
652,1569138391.429,159.88.91.0/24,,,1569181591.432777,1569181595.73037,1569181594.78363,1569181591.437863
653,1569138391.841,13.25.242.0/24,,,1569181565.355765,1569181565.897004,1569181569.76051,1569181565.363849
654,1569138391.947,101.206.8.0/24,,,1569181591.952404,1569181595.730394,1569181594.78363,1569181591.960805
655,1569138392.157,144.214.47.0/24,,,1569181584.597922,1569181585.847548,1569181589.751061,1569181584.602624
656,1569138392.778,230.181.233.0/24,,,1569181592.781253,,,1569181592.785958
657,1569138392.882,80.139.38.0/24,,,1569181592.885426,1569181595.78238,1569181594.802244,1569181592.891813
658,1569138392.986,126.26.192.0/24,,,1569181592.990529,1569181595.793152,1569181594.802273,1569181592.995821
659,1569138393.603,136.150.76.0/24,,,1569181593.606953,1569181595.805026,1569181594.802284,1569181593.612565
660,1569138393.909,136.74.138.0/24,,,1569181593.914335,1569181595.813321,1569181594.802284,1569181593.918435
661,1569138394.016,161.83.21.0/24,,,1569181594.01982,1569181595.813339,1569181594.802315,1569181594.024104
662,1569138411.756,84.88.60.0/24,,,1569181594.125518,1569181595.820903,1569181594.802324,1569181594.130389
663,1569138394.439,20.122.68.0/24,,,1569181594.441665,1569181595.877503,1569181594.802415,1569181594.446287
664,1569138394.645,247.42.166.0/24,,,1569181527.3561,1569181530.729306,1569181529.769716,1569181527.360892
665,1569138394.952,1.232.120.0/24,,,1569181594.9544,1569181595.877562,1569181599.766797,1569181594.961077
666,1569138395.055,31.188.24.0/24,,,1569181595.057356,1569181595.877543,1569181599.764347,1569181595.062087
667,1569138395.158,10.152.197.0/24,,,1569181595.162947,1569181595.877562,1569181599.771095,1569181595.169665
668,1569138395.264,77.63.139.0/24,,,1569181595.266934,1569181595.884132,1569181599.771095,1569181595.271906
669,1569138395.368,171.58.147.0/24,,,1569181595.370424,1569181595.884149,1569181599.773479,1569181595.376243
670,1569138396.088,221.136.128.0/24,,,1569181555.810193,1569181560.729595,1569181559.770821,1569181555.815465
671,1569138396.294,34.9.17.0/24,,,1569181596.300296,1569181600.740705,1569181599.782626,1569181596.307749
672,1569138396.609,211.206.209.0/24,,,1569181596.61142,1569181600.740721,1569181599.782648,1569181596.619099
673,1569138396.712,221.239.161.0/24,,,1569181596.714227,1569181600.740721,1569181599.782701,1569181596.721574
674,1569138405.331,158.227.5.0/24,,,1569181495.851131,1569181500.742205,1569181499.762414,1569181495.85614
675,1569138397.018,192.13.214.0/24,,,1569181597.020679,1569181600.740846,1569181599.787567,1569181597.027784
676,1569138397.121,237.163.132.0/24,,,1569181597.124812,,,1569181597.129444
677,1569138397.744,220.158.150.0/24,,,1569181565.562339,1569181565.902332,1569181569.76054,1569181565.569543
678,1569138398.57,185.245.5.0/24,1569181455.710761,,1569181454.892401,1569181455.867237,1569181459.756925,1569181454.898337
679,1569138398.676,178.180.5.0/24,,,1569181598.680524,1569181600.789235,1569181599.797487,1569181598.685478
680,1569138398.782,108.79.14.0/24,,,1569181537.137678,1569181540.731434,1569181539.77847,1569181537.141092
681,1569138398.985,125.139.128.0/24,,,1569181598.988755,1569181600.801827,1569181599.797487,1569181598.994267
682,1569138399.089,209.29.159.0/24,,,1569181599.091925,1569181600.812299,1569181599.797487,1569181599.096886
683,1569138399.501,149.241.142.0/24,,,1569181599.503152,1569181600.812322,1569181599.797487,1569181599.50802
684,1569138399.604,84.3.125.0/24,,,1569181599.605986,1569181600.812322,1569181599.79752,1569181599.611626
685,1569138399.916,91.140.25.0/24,,,1569181599.918373,1569181600.815597,1569181604.753101,1569181599.925201
686,1569138400.019,104.87.26.0/24,,,1569181600.021608,1569181600.827347,1569181604.76275,1569181600.026033
687,1569138400.439,164.44.38.0/24,,,1569181600.443278,1569181600.862795,1569181604.771191,1569181600.448356
688,1569138400.861,23.8.58.0/24,,,1569181600.863321,1569181605.718952,1569181604.771191,1569181600.870089
689,1569138405.226,135.191.235.0/24,,,1569181542.10491,1569181545.7394,1569181544.780605,1569181542.110568
690,1569138401.278,250.41.240.0/24,,,1569181599.814768,1569181600.812361,1569181604.750515,1569181599.820056
691,1569138401.899,87.75.176.0/24,,,1569181582.827397,1569181585.74077,1569181584.805518,1569181582.830499
692,1569138402.319,177.135.94.0/24,,,1569181602.324743,1569181605.731293,1569181604.782132,1569181602.332468
693,1569138419.307,204.6.52.0/24,,,1569181603.041995,1569181605.731293,1569181604.782163,1569181603.049407
694,1569138403.247,17.141.68.0/24,,,1569181512.176535,1569181515.748495,1569181514.780524,1569181512.183813
695,1569138403.354,45.89.184.0/24,,,1569181603.357505,1569181605.73134,1569181604.782175,1569181603.364413
696,1569138403.458,140.138.21.0/24,,,1569181588.03058,1569181590.740162,1569181589.776491,1569181588.037132
697,1569138403.563,51.245.105.0/24,,,1569181603.568505,1569181605.736665,1569181604.790426,1569181603.572694
698,1569138403.979,141.145.133.0/24,,,1569181603.984336,1569181605.736665,1569181604.790426,1569181603.987317
699,1569138404.613,52.95.252.0/24,,,1569181604.615312,1569181605.789998,1569181604.790504,1569181604.621747
700,1569138404.816,18.126.251.0/24,,,1569181604.818907,1569181605.794705,1569181609.751451,1569181604.823595
701,1569138405.022,98.10.93.0/24,,,1569181493.654068,1569181495.797825,1569181494.787256,1569181493.658674
702,1569138405.536,232.112.96.0/24,,,1569181560.596076,,,1569181560.602305
703,1569138405.851,101.118.24.0/24,,,1569181522.0084,1569181525.757992,1569181524.766665,1569181522.020929
704,1569138406.164,7.47.100.0/24,,,1569181522.217776,1569181525.792566,1569181524.768419,1569181522.225948
705,1569138406.374,104.90.10.0/24,,,1569181604.921901,1569181605.794723,1569181609.754082,1569181604.93304
706,1569138406.585,97.0.193.0/24,,,1569181606.590209,1569181610.784593,1569181609.770086,1569181606.595866
707,1569138406.691,183.205.245.0/24,,,1569181606.697285,1569181610.789441,1569181609.779202,1569181606.700485
708,1569138407.103,41.90.149.0/24,,,1569181607.106153,1569181610.806195,1569181609.779202,1569181607.109429
709,1569138407.414,25.130.153.0/24,,,1569181590.91566,1569181595.718451,1569181594.771096,1569181590.921693
710,1569138407.518,203.107.9.0/24,,,1569181575.026329,1569181575.899127,1569181579.764063,1569181575.030954
711,1569138407.926,124.210.242.0/24,,,1569181545.326004,1569181545.901889,1569181549.769177,1569181545.331664
712,1569138408.351,194.173.189.0/24,,,1569181608.356284,1569181610.839418,1569181609.784616,1569181608.361963
713,1569138408.664,35.144.22.0/24,,,1569181608.666845,1569181610.861975,1569181609.793513,1569181608.671736
714,1569138408.767,35.65.60.0/24,,,1569181608.769769,1569181610.868524,1569181609.793513,1569181608.77594
715,1569138408.87,61.198.55.0/24,,,1569181608.872712,1569181610.876369,1569181609.793537,1569181608.877291
716,1569138424.179,205.166.192.0/24,,,1569181609.695438,1569181610.89827,1569181614.751874,1569181609.700154
717,1569138410.308,162.4.226.0/24,,,1569181610.310454,1569181610.921639,1569181614.767076,1569181610.318575
718,1569138410.516,84.152.172.0/24,,,1569181610.518796,1569181610.935382,1569181614.772426,1569181610.522637
719,1569138413.006,113.183.194.0/24,,,1569181610.622459,1569181610.945723,1569181614.775355,1569181610.627328
720,1569138410.724,168.59.199.0/24,,,1569181610.728454,1569181615.719839,1569181614.786538,1569181610.731525
721,1569138411.135,99.167.93.0/24,,,1569181611.140244,1569181615.736908,1569181614.786538,1569181611.146177
722,1569138411.241,252.145.205.0/24,,,1569181611.246363,1569181615.736908,1569181614.786538,1569181611.251047
723,1569138411.548,3.195.216.0/24,,,1569181611.550995,1569181615.736931,1569181614.786562,1569181611.553719
724,1569138411.652,209.105.6.0/24,,,1569181611.655485,1569181615.736908,1569181614.786562,1569181611.661062
725,1569138411.962,34.213.165.0/24,,,1569181611.967087,1569181615.736931,1569181614.790717,1569181611.971541
726,1569138412.476,196.197.31.0/24,,,1569181607.312663,1569181610.816416,1569181609.779227,1569181607.316138
727,1569138412.581,255.8.177.0/24,,,1569181612.585726,1569181615.746662,1569181614.79079,1569181612.591979
728,1569138412.795,233.85.81.0/24,,,1569181612.800886,,,1569181612.808391
729,1569138413.109,203.182.125.0/24,,,1569181613.11314,1569181615.793341,1569181614.802383,1569181613.118262
730,1569138425.829,214.13.213.0/24,,,1569181568.461435,1569181570.830494,1569181569.792805,1569181568.468234
731,1569138413.422,171.221.32.0/24,,,1569181613.426376,1569181615.81582,1569181614.802404,1569181613.430902
732,1569138414.153,234.24.12.0/24,,,1569181614.156757,,,1569181614.15984
733,1569138414.258,115.146.253.0/24,,,1569181566.384589,1569181570.725031,1569181569.779034,1569181566.392448
734,1569138414.461,72.155.230.0/24,,,1569181614.464968,1569181615.819131,1569181614.802488,1569181614.470701
735,1569138414.566,217.205.6.0/24,,,1569181564.731314,1569181565.888481,1569181569.750356,1569181564.735957
736,1569138414.671,240.244.100.0/24,,,1569181550.613947,1569181550.904091,1569181554.763687,1569181550.620001
737,1569138414.776,38.94.38.0/24,,,1569181540.239175,1569181540.824342,1569181544.750603,1569181540.247172
738,1569138414.983,4.147.210.0/24,,,1569181614.987221,1569181615.851236,1569181619.771512,1569181614.991191
739,1569138415.088,211.82.80.0/24,,,1569181571.469689,1569181575.737579,1569181574.784987,1569181571.479313
740,1569138415.396,160.148.172.0/24,,,1569181615.40025,1569181615.878595,1569181619.78077,1569181615.405167
741,1569138415.709,209.253.39.0/24,,,1569181570.644235,1569181575.717866,1569181574.773087,1569181570.651963
742,1569138416.02,149.163.232.0/24,,,1569181616.02192,1569181620.733746,1569181619.79349,1569181616.029966
743,1569138416.122,186.182.133.0/24,,,1569181560.701874,1569181565.717616,1569181564.793146,1569181560.706401
744,1569138416.333,111.135.105.0/24,,,1569181616.335445,1569181620.73377,1569181619.793515,1569181616.340358
745,1569138416.641,222.228.22.0/24,,,1569181616.646293,1569181620.733814,1569181619.793525,1569181616.65206
746,1569138417.052,72.153.162.0/24,,,1569181617.055557,1569181620.740336,1569181619.793566,1569181617.06131
